PRISM Time Series Data
Locations: 39
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1986-01 - 2000-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Feb-14
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
5,-114.0879,48.9575,6710.0,1994-01,10.14,14.5,20.8,27.1,13.5,0.26,2.14
5,-114.0879,48.9575,6710.0,1994-02,7.46,5.0,12.0,19.0,5.1,0.31,1.46
5,-114.0879,48.9575,6710.0,1994-03,6.03,17.4,26.1,34.8,8.5,0.95,4.85
5,-114.0879,48.9575,6710.0,1994-04,5.76,24.4,33.6,42.8,21.1,0.60,5.42
5,-114.0879,48.9575,6710.0,1994-05,5.35,30.9,41.2,51.6,26.2,1.03,8.34
5,-114.0879,48.9575,6710.0,1994-06,5.70,34.9,45.4,56.0,28.2,2.01,10.42
5,-114.0879,48.9575,6710.0,1994-07,1.53,42.8,55.1,67.5,36.6,2.12,15.55
5,-114.0879,48.9575,6710.0,1994-08,0.83,42.6,55.3,68.0,35.7,3.25,16.90
5,-114.0879,48.9575,6710.0,1994-09,0.69,36.3,48.7,61.2,28.3,2.08,13.92
5,-114.0879,48.9575,6710.0,1994-10,12.98,26.1,32.7,39.4,22.4,0.69,4.13
5,-114.0879,48.9575,6710.0,1994-11,8.28,12.4,17.6,22.8,8.9,0.44,1.43
5,-114.0879,48.9575,6710.0,1994-12,10.26,13.0,18.4,23.8,9.4,0.54,1.75
5,-114.0879,48.9575,6710.0,1995-01,7.61,11.0,17.9,24.8,8.1,0.39,2.06
5,-114.0879,48.9575,6710.0,1995-02,9.46,13.4,20.8,28.2,9.6,0.53,3.13
5,-114.0879,48.9575,6710.0,1995-03,5.74,12.0,21.5,31.0,8.9,0.44,3.31
5,-114.0879,48.9575,6710.0,1995-04,5.57,20.2,29.2,38.3,17.5,0.40,4.20
5,-114.0879,48.9575,6710.0,1995-05,5.36,27.7,38.2,48.7,25.0,0.59,6.87
5,-114.0879,48.9575,6710.0,1995-06,14.55,34.9,44.9,54.9,33.9,0.62,8.08
5,-114.0879,48.9575,6710.0,1995-07,5.56,41.2,51.5,61.8,39.1,0.97,10.22
5,-114.0879,48.9575,6710.0,1995-08,4.34,38.7,48.7,58.7,33.0,2.13,10.48
5,-114.0879,48.9575,6710.0,1995-09,2.41,34.8,45.8,56.8,29.5,1.48,10.45
5,-114.0879,48.9575,6710.0,1995-10,11.69,24.8,30.2,35.6,22.0,0.52,2.91
5,-114.0879,48.9575,6710.0,1995-11,16.36,18.6,24.6,30.5,16.6,0.42,2.22
5,-114.0879,48.9575,6710.0,1995-12,9.17,10.7,16.9,23.0,8.4,0.35,1.79
5,-114.0879,48.9575,6710.0,1996-01,13.56,2.4,10.3,18.2,3.1,0.25,1.43
5,-114.0879,48.9575,6710.0,1996-02,11.03,7.1,15.6,24.2,6.4,0.26,2.19
5,-114.0879,48.9575,6710.0,1996-03,2.41,7.4,17.6,27.8,8.9,0.23,3.11
5,-114.0879,48.9575,6710.0,1996-04,8.61,23.2,31.7,40.3,20.8,0.46,4.64
5,-114.0879,48.9575,6710.0,1996-05,9.55,26.2,34.3,42.3,24.3,0.41,4.86
5,-114.0879,48.9575,6710.0,1996-06,7.27,34.6,45.2,55.7,28.2,1.75,9.81
5,-114.0879,48.9575,6710.0,1996-07,1.78,41.1,53.4,65.6,34.9,2.32,13.95
5,-114.0879,48.9575,6710.0,1996-08,2.38,42.2,53.7,65.2,31.9,3.64,15.28
5,-114.0879,48.9575,6710.0,1996-09,5.52,33.5,41.3,49.1,29.8,1.04,5.77
5,-114.0879,48.9575,6710.0,1996-10,8.47,24.2,31.4,38.6,20.3,0.81,4.49
5,-114.0879,48.9575,6710.0,1996-11,11.09,12.5,19.4,26.3,14.2,0.17,1.65
5,-114.0879,48.9575,6710.0,1996-12,12.66,5.0,11.6,18.2,7.3,0.15,0.88
5,-114.0879,48.9575,6710.0,1997-01,12.02,8.5,15.2,21.9,6.2,0.32,1.79
5,-114.0879,48.9575,6710.0,1997-02,6.12,13.2,20.2,27.2,11.0,0.26,2.40
5,-114.0879,48.9575,6710.0,1997-03,11.07,13.9,21.5,29.2,12.1,0.31,3.01
5,-114.0879,48.9575,6710.0,1997-04,6.26,16.0,25.7,35.4,14.5,0.19,3.76
5,-114.0879,48.9575,6710.0,1997-05,4.90,28.8,39.0,49.1,25.3,0.81,7.18
5,-114.0879,48.9575,6710.0,1997-06,7.64,35.6,45.3,55.0,31.6,0.87,8.54
5,-114.0879,48.9575,6710.0,1997-07,4.11,41.1,51.1,61.1,36.9,1.53,10.74
5,-114.0879,48.9575,6710.0,1997-08,3.98,41.8,53.2,64.6,38.2,1.57,12.80
5,-114.0879,48.9575,6710.0,1997-09,6.99,37.4,47.4,57.4,31.7,1.55,9.91
5,-114.0879,48.9575,6710.0,1997-10,8.02,27.7,33.3,39.0,21.9,1.14,3.82
5,-114.0879,48.9575,6710.0,1997-11,4.96,17.5,25.0,32.5,12.0,0.63,3.23
5,-114.0879,48.9575,6710.0,1997-12,4.72,14.0,19.5,25.0,6.7,0.76,2.31
5,-114.0879,48.9575,6710.0,1998-01,11.31,10.4,16.7,23.1,9.0,0.35,1.48
5,-114.0879,48.9575,6710.0,1998-02,3.27,15.2,23.1,31.0,14.4,0.28,2.60
5,-114.0879,48.9575,6710.0,1998-03,7.40,13.7,22.7,31.7,13.2,0.23,2.69
5,-114.0879,48.9575,6710.0,1998-04,4.34,22.1,32.5,42.9,19.0,0.55,6.14
5,-114.0879,48.9575,6710.0,1998-05,6.24,31.2,42.5,53.8,26.2,1.16,9.68
5,-114.0879,48.9575,6710.0,1998-06,8.95,34.4,43.0,51.7,32.6,0.53,6.52
5,-114.0879,48.9575,6710.0,1998-07,1.96,46.9,58.0,69.1,41.6,2.32,15.12
5,-114.0879,48.9575,6710.0,1998-08,1.02,45.0,57.0,69.0,36.8,4.09,17.27
5,-114.0879,48.9575,6710.0,1998-09,2.73,39.0,51.1,63.1,33.9,1.73,13.97
5,-114.0879,48.9575,6710.0,1998-10,2.67,27.5,35.4,43.2,23.2,0.88,5.21
5,-114.0879,48.9575,6710.0,1998-11,11.58,20.9,25.0,29.2,19.2,0.22,1.71
5,-114.0879,48.9575,6710.0,1998-12,12.24,9.4,14.4,19.3,6.4,0.31,1.25
5,-114.0879,48.9575,6710.0,1999-01,11.24,13.0,18.6,24.2,11.4,0.25,1.63
5,-114.0879,48.9575,6710.0,1999-02,9.72,16.3,21.1,25.9,9.8,0.62,2.21
5,-114.0879,48.9575,6710.0,1999-03,6.64,17.7,26.1,34.5,13.1,0.58,4.14
5,-114.0879,48.9575,6710.0,1999-04,4.98,19.4,29.5,39.7,14.1,0.77,5.54
5,-114.0879,48.9575,6710.0,1999-05,4.61,27.4,36.7,46.0,20.3,1.23,7.23
5,-114.0879,48.9575,6710.0,1999-06,7.41,34.9,43.4,51.9,29.7,1.08,7.76
5,-114.0879,48.9575,6710.0,1999-07,3.03,39.1,49.9,60.6,30.2,2.40,12.40
5,-114.0879,48.9575,6710.0,1999-08,2.79,45.1,55.2,65.3,38.8,2.18,12.90
5,-114.0879,48.9575,6710.0,1999-09,3.58,32.3,42.6,52.9,24.5,1.82,9.24
5,-114.0879,48.9575,6710.0,1999-10,9.32,26.7,34.0,41.4,19.8,1.21,4.91
5,-114.0879,48.9575,6710.0,1999-11,10.33,24.7,30.3,35.9,16.4,1.15,3.86
5,-114.0879,48.9575,6710.0,1999-12,9.46,16.7,21.5,26.3,12.0,0.60,1.98
5,-114.0879,48.9575,6710.0,2000-01,10.41,11.7,16.8,21.9,7.0,0.40,1.62
5,-114.0879,48.9575,6710.0,2000-02,5.93,14.2,21.2,28.2,12.4,0.29,2.10
5,-114.0879,48.9575,6710.0,2000-03,8.48,19.2,25.5,31.9,12.6,0.65,3.09
5,-114.0879,48.9575,6710.0,2000-04,4.93,22.4,32.0,41.7,17.6,0.63,5.75
5,-114.0879,48.9575,6710.0,2000-05,4.83,29.5,38.5,47.4,22.1,1.24,7.04
5,-114.0879,48.9575,6710.0,2000-06,7.10,34.3,44.3,54.3,28.3,1.42,9.11
5,-114.0879,48.9575,6710.0,2000-07,1.82,43.0,54.6,66.2,32.7,3.96,16.91
5,-114.0879,48.9575,6710.0,2000-08,1.12,41.9,54.3,66.7,31.6,3.95,17.87
5,-114.0879,48.9575,6710.0,2000-09,6.92,34.2,43.0,51.8,28.1,1.40,8.63
5,-114.0879,48.9575,6710.0,2000-10,1.90,27.9,35.4,43.0,21.7,1.08,5.38
5,-114.0879,48.9575,6710.0,2000-11,2.35,12.5,18.2,24.0,7.6,0.47,2.02
5,-114.0879,48.9575,6710.0,2000-12,5.19,7.5,14.4,21.2,7.0,0.27,1.61

6,-114.0498,48.8902,6440.0,1986-01,9.14,18.0,23.9,29.8,9.7,1.01,2.89
6,-114.0498,48.8902,6440.0,1986-02,12.24,10.0,17.2,24.5,6.0,0.40,2.17
6,-114.0498,48.8902,6440.0,1986-03,6.23,24.0,32.1,40.3,15.4,0.90,4.90
6,-114.0498,48.8902,6440.0,1986-04,6.10,22.2,31.4,40.7,17.9,0.68,5.18
6,-114.0498,48.8902,6440.0,1986-05,5.82,30.2,40.6,51.0,26.1,1.04,8.48
6,-114.0498,48.8902,6440.0,1986-06,3.65,39.4,51.3,63.2,32.7,1.77,14.43
6,-114.0498,48.8902,6440.0,1986-07,4.33,39.9,49.7,59.5,32.5,1.65,10.83
6,-114.0498,48.8902,6440.0,1986-08,1.40,42.6,55.9,69.1,33.7,2.38,18.09
6,-114.0498,48.8902,6440.0,1986-09,7.14,32.2,38.6,45.0,31.6,0.27,4.88
6,-114.0498,48.8902,6440.0,1986-10,4.79,29.5,39.8,50.1,23.6,1.24,8.02
6,-114.0498,48.8902,6440.0,1986-11,13.09,12.6,18.7,24.8,11.5,0.30,1.52
6,-114.0498,48.8902,6440.0,1986-12,4.21,14.9,20.2,25.6,7.8,0.77,2.21
6,-114.0498,48.8902,6440.0,1987-01,4.47,11.3,17.5,23.8,5.9,0.55,2.05
6,-114.0498,48.8902,6440.0,1987-02,4.63,15.0,22.9,30.9,9.4,0.60,3.42
6,-114.0498,48.8902,6440.0,1987-03,10.13,17.1,25.0,32.9,15.2,0.37,3.30
6,-114.0498,48.8902,6440.0,1987-04,5.18,27.0,37.3,47.5,17.8,1.58,8.27
6,-114.0498,48.8902,6440.0,1987-05,4.89,33.5,43.6,53.7,24.2,1.74,10.12
6,-114.0498,48.8902,6440.0,1987-06,3.35,39.7,50.4,61.0,30.5,2.14,13.56
6,-114.0498,48.8902,6440.0,1987-07,7.10,41.8,52.8,63.9,35.8,1.34,13.16
6,-114.0498,48.8902,6440.0,1987-08,4.63,37.5,48.6,59.6,33.9,0.88,10.38
6,-114.0498,48.8902,6440.0,1987-09,0.57,36.2,49.6,62.9,27.8,2.08,14.71
6,-114.0498,48.8902,6440.0,1987-10,0.62,29.8,39.5,49.3,14.7,2.57,8.89
6,-114.0498,48.8902,6440.0,1987-11,3.46,25.2,31.0,36.8,17.1,1.32,4.04
6,-114.0498,48.8902,6440.0,1987-12,8.06,12.0,17.5,23.1,11.0,0.39,1.51
6,-114.0498,48.8902,6440.0,1988-01,5.86,7.7,14.2,20.7,5.1,0.46,1.64
6,-114.0498,48.8902,6440.0,1988-02,5.27,12.0,20.2,28.5,8.1,0.61,3.21
6,-114.0498,48.8902,6440.0,1988-03,8.64,16.5,24.9,33.2,12.2,0.52,3.63
6,-114.0498,48.8902,6440.0,1988-04,7.05,26.0,35.8,45.7,20.1,1.25,7.24
6,-114.0498,48.8902,6440.0,1988-05,3.74,32.7,43.2,53.7,26.2,1.56,10.33
6,-114.0498,48.8902,6440.0,1988-06,3.09,42.1,53.0,64.0,34.8,2.59,14.33
6,-114.0498,48.8902,6440.0,1988-07,1.93,43.1,54.9,66.8,32.9,3.32,17.18
6,-114.0498,48.8902,6440.0,1988-08,1.43,41.4,54.4,67.4,32.5,3.12,17.19
6,-114.0498,48.8902,6440.0,1988-09,4.07,35.2,45.9,56.6,27.4,2.33,11.68
6,-114.0498,48.8902,6440.0,1988-10,6.26,30.6,41.1,51.6,26.0,1.44,8.61
6,-114.0498,48.8902,6440.0,1988-11,8.29,19.1,23.4,27.8,16.4,0.56,2.04
6,-114.0498,48.8902,6440.0,1988-12,6.11,11.8,18.2,24.5,7.3,0.65,2.25
6,-114.0498,48.8902,6440.0,1989-01,10.44,10.5,16.1,21.6,7.9,0.46,1.79
6,-114.0498,48.8902,6440.0,1989-02,3.65,-2.0,6.3,14.5,0.2,0.20,1.43
6,-114.0498,48.8902,6440.0,1989-03,8.75,11.8,19.4,27.0,11.8,0.14,2.25
6,-114.0498,48.8902,6440.0,1989-04,6.32,21.4,31.0,40.6,16.4,0.75,5.45
6,-114.0498,48.8902,6440.0,1989-05,6.78,27.6,37.3,47.0,24.0,0.71,6.58
6,-114.0498,48.8902,6440.0,1989-06,5.68,35.7,46.7,57.8,31.4,1.05,11.03
6,-114.0498,48.8902,6440.0,1989-07,4.98,42.6,55.4,68.2,36.2,2.02,15.97
6,-114.0498,48.8902,6440.0,1989-08,6.34,40.7,51.1,61.5,40.6,0.45,9.98
6,-114.0498,48.8902,6440.0,1989-09,2.89,33.9,44.6,55.2,28.7,1.50,9.37
6,-114.0498,48.8902,6440.0,1989-10,7.08,26.0,33.4,40.9,23.8,0.68,4.37
6,-114.0498,48.8902,6440.0,1989-11,14.60,19.6,24.3,29.0,15.6,0.60,1.89
6,-114.0498,48.8902,6440.0,1989-12,7.33,13.3,18.9,24.6,10.6,0.43,1.57
6,-114.0498,48.8902,6440.0,1990-01,15.95,14.9,19.7,24.5,10.8,0.40,1.84
6,-114.0498,48.8902,6440.0,1990-02,11.45,7.9,15.1,22.4,6.6,0.31,1.83
6,-114.0498,48.8902,6440.0,1990-03,4.38,15.0,24.6,34.1,10.3,0.65,4.29
6,-114.0498,48.8902,6440.0,1990-04,4.15,23.3,33.0,42.6,21.8,0.54,5.21
6,-114.0498,48.8902,6440.0,1990-05,6.36,27.8,37.4,46.9,27.0,0.45,5.90
6,-114.0498,48.8902,6440.0,1990-06,7.67,34.5,44.7,54.9,31.6,1.11,9.34
6,-114.0498,48.8902,6440.0,1990-07,5.50,41.3,53.0,64.8,38.6,1.58,12.97
6,-114.0498,48.8902,6440.0,1990-08,2.82,44.0,55.2,66.4,39.7,2.52,14.29
6,-114.0498,48.8902,6440.0,1990-09,0.38,37.7,51.4,65.1,30.5,2.59,15.66
6,-114.0498,48.8902,6440.0,1990-10,13.73,25.1,31.6,38.0,21.6,0.76,3.90
6,-114.0498,48.8902,6440.0,1990-11,15.57,19.4,24.7,30.1,14.4,0.91,2.41
6,-114.0498,48.8902,6440.0,1990-12,10.59,-0.4,6.0,12.3,0.3,0.31,1.01
6,-114.0498,48.8902,6440.0,1991-01,10.35,6.3,13.0,19.7,4.7,0.28,1.40
6,-114.0498,48.8902,6440.0,1991-02,7.22,21.2,28.2,35.3,15.0,0.82,3.65
6,-114.0498,48.8902,6440.0,1991-03,6.83,11.2,20.9,30.7,11.4,0.25,3.08
6,-114.0498,48.8902,6440.0,1991-04,9.17,21.8,31.7,41.7,18.7,0.50,5.58
6,-114.0498,48.8902,6440.0,1991-05,5.26,28.8,38.7,48.6,25.4,0.67,6.59
6,-114.0498,48.8902,6440.0,1991-06,8.63,34.4,43.5,52.6,29.6,1.04,7.49
6,-114.0498,48.8902,6440.0,1991-07,1.13,41.6,53.4,65.3,36.9,2.26,13.30
6,-114.0498,48.8902,6440.0,1991-08,1.66,44.9,57.0,69.1,39.5,2.57,15.69
6,-114.0498,48.8902,6440.0,1991-09,1.86,34.0,46.4,58.8,30.4,1.37,10.83
6,-114.0498,48.8902,6440.0,1991-10,4.48,22.6,32.3,42.0,17.9,1.10,6.27
6,-114.0498,48.8902,6440.0,1991-11,7.36,15.6,21.4,27.3,10.7,0.53,2.08
6,-114.0498,48.8902,6440.0,1991-12,8.03,16.5,21.6,26.6,11.8,0.54,2.05
6,-114.0498,48.8902,6440.0,1992-01,7.79,16.5,21.7,26.8,10.0,0.84,2.29
6,-114.0498,48.8902,6440.0,1992-02,4.43,18.4,26.4,34.4,16.6,0.40,3.11
6,-114.0498,48.8902,6440.0,1992-03,1.78,19.2,31.1,42.9,14.9,0.60,6.27
6,-114.0498,48.8902,6440.0,1992-04,4.49,24.8,34.7,44.6,21.1,0.67,5.85
6,-114.0498,48.8902,6440.0,1992-05,4.68,30.4,41.9,53.5,22.9,1.53,10.28
6,-114.0498,48.8902,6440.0,1992-06,5.73,39.8,51.4,62.9,34.5,2.00,12.47
6,-114.0498,48.8902,6440.0,1992-07,4.10,39.4,49.2,59.1,36.2,1.50,9.84
6,-114.0498,48.8902,6440.0,1992-08,2.31,39.0,51.9,64.7,32.4,2.98,14.87
6,-114.0498,48.8902,6440.0,1992-09,6.81,33.1,41.9,50.8,26.3,1.48,7.31
6,-114.0498,48.8902,6440.0,1992-10,3.79,29.0,37.5,46.1,22.5,1.55,6.68
6,-114.0498,48.8902,6440.0,1992-11,6.98,18.3,23.0,27.7,14.0,0.66,1.81
6,-114.0498,48.8902,6440.0,1992-12,10.05,3.3,10.8,18.3,2.7,0.26,1.30
6,-114.0498,48.8902,6440.0,1993-01,5.37,4.2,11.3,18.5,5.2,0.21,1.36
6,-114.0498,48.8902,6440.0,1993-02,2.49,4.6,13.8,23.1,3.6,0.37,2.14
6,-114.0498,48.8902,6440.0,1993-03,5.89,17.1,25.9,34.6,13.6,0.58,3.83
6,-114.0498,48.8902,6440.0,1993-04,6.62,24.6,33.0,41.5,21.0,0.53,4.87
6,-114.0498,48.8902,6440.0,1993-05,4.24,32.7,44.6,56.4,28.5,1.11,10.77
6,-114.0498,48.8902,6440.0,1993-06,8.67,34.8,44.5,54.2,31.7,0.75,8.18
6,-114.0498,48.8902,6440.0,1993-07,8.52,38.1,45.8,53.6,36.1,0.50,7.37
6,-114.0498,48.8902,6440.0,1993-08,4.03,38.8,49.3,59.8,36.4,1.03,10.04
6,-114.0498,48.8902,6440.0,1993-09,3.21,31.6,42.4,53.3,26.6,1.35,8.60
6,-114.0498,48.8902,6440.0,1993-10,2.43,30.4,38.4,46.4,23.8,1.44,6.44
6,-114.0498,48.8902,6440.0,1993-11,5.06,13.1,19.0,24.8,9.9,0.48,2.10
6,-114.0498,48.8902,6440.0,1993-12,7.77,16.0,21.3,26.6,11.2,0.60,2.29
6,-114.0498,48.8902,6440.0,1994-01,9.76,15.4,21.8,28.2,12.9,0.40,2.40
6,-114.0498,48.8902,6440.0,1994-02,8.17,5.5,12.5,19.5,4.4,0.35,1.55
6,-114.0498,48.8902,6440.0,1994-03,5.80,18.0,26.9,35.8,8.4,1.02,5.12
6,-114.0498,48.8902,6440.0,1994-04,4.93,24.9,34.6,44.3,20.5,0.74,6.12
6,-114.0498,48.8902,6440.0,1994-05,4.81,31.2,42.2,53.2,25.8,1.13,9.27
6,-114.0498,48.8902,6440.0,1994-06,5.51,35.2,46.3,57.4,27.6,2.17,11.44
6,-114.0498,48.8902,6440.0,1994-07,1.47,42.8,55.9,69.0,36.1,2.22,16.95
6,-114.0498,48.8902,6440.0,1994-08,0.64,42.7,56.1,69.5,35.3,3.36,18.28
6,-114.0498,48.8902,6440.0,1994-09,0.71,36.4,49.4,62.5,28.0,2.17,14.75
6,-114.0498,48.8902,6440.0,1994-10,10.84,26.4,33.5,40.5,22.2,0.73,4.51
6,-114.0498,48.8902,6440.0,1994-11,8.02,13.0,18.4,23.7,8.3,0.52,1.63
6,-114.0498,48.8902,6440.0,1994-12,10.98,13.6,19.0,24.3,8.7,0.66,1.96
6,-114.0498,48.8902,6440.0,1995-01,7.21,12.1,18.8,25.5,7.3,0.52,2.27
6,-114.0498,48.8902,6440.0,1995-02,9.62,13.9,21.4,28.8,9.1,0.64,3.31
6,-114.0498,48.8902,6440.0,1995-03,5.60,12.9,22.4,31.9,8.4,0.56,3.59
6,-114.0498,48.8902,6440.0,1995-04,5.19,21.0,30.5,39.9,17.2,0.55,4.76
6,-114.0498,48.8902,6440.0,1995-05,4.81,28.4,39.3,50.1,24.9,0.73,7.52
6,-114.0498,48.8902,6440.0,1995-06,12.69,35.3,45.8,56.2,33.1,0.88,9.03
6,-114.0498,48.8902,6440.0,1995-07,5.03,41.6,52.4,63.1,38.8,1.19,11.26
6,-114.0498,48.8902,6440.0,1995-08,4.01,38.9,49.4,59.9,32.8,2.19,11.40
6,-114.0498,48.8902,6440.0,1995-09,2.43,35.2,46.6,58.0,29.6,1.55,11.18
6,-114.0498,48.8902,6440.0,1995-10,10.89,25.2,31.0,36.7,21.8,0.62,3.23
6,-114.0498,48.8902,6440.0,1995-11,15.24,19.1,25.2,31.2,15.9,0.56,2.44
6,-114.0498,48.8902,6440.0,1995-12,9.77,11.5,17.5,23.5,7.5,0.48,1.95
6,-114.0498,48.8902,6440.0,1996-01,12.95,3.1,10.9,18.7,2.6,0.30,1.51
6,-114.0498,48.8902,6440.0,1996-02,11.38,7.8,16.2,24.6,5.7,0.37,2.33
6,-114.0498,48.8902,6440.0,1996-03,2.59,8.5,18.3,28.1,8.4,0.32,3.20
6,-114.0498,48.8902,6440.0,1996-04,7.97,23.6,32.7,41.8,20.3,0.58,5.28
6,-114.0498,48.8902,6440.0,1996-05,8.94,26.7,35.3,43.9,24.0,0.51,5.43
6,-114.0498,48.8902,6440.0,1996-06,6.42,35.1,46.1,57.1,27.7,1.98,10.75
6,-114.0498,48.8902,6440.0,1996-07,1.68,41.7,54.4,67.1,34.6,2.61,15.24
6,-114.0498,48.8902,6440.0,1996-08,2.17,42.2,54.4,66.6,32.0,3.50,16.41
6,-114.0498,48.8902,6440.0,1996-09,5.22,33.8,42.1,50.4,29.6,1.14,6.53
6,-114.0498,48.8902,6440.0,1996-10,7.47,25.0,32.4,39.8,20.0,0.97,5.00
6,-114.0498,48.8902,6440.0,1996-11,10.50,13.2,20.1,26.9,13.6,0.28,1.82
6,-114.0498,48.8902,6440.0,1996-12,13.44,5.8,12.3,18.8,6.3,0.21,1.07
6,-114.0498,48.8902,6440.0,1997-01,11.67,8.9,15.6,22.4,5.6,0.35,1.89
6,-114.0498,48.8902,6440.0,1997-02,6.30,13.6,20.8,28.0,10.4,0.31,2.61
6,-114.0498,48.8902,6440.0,1997-03,10.53,14.4,22.3,30.2,11.8,0.37,3.22
6,-114.0498,48.8902,6440.0,1997-04,5.79,16.8,26.8,36.8,14.4,0.26,4.25
6,-114.0498,48.8902,6440.0,1997-05,4.64,29.0,39.8,50.7,25.4,0.83,7.91
6,-114.0498,48.8902,6440.0,1997-06,6.93,36.0,46.1,56.2,31.4,0.95,9.27
6,-114.0498,48.8902,6440.0,1997-07,3.54,41.4,51.9,62.3,36.6,1.67,11.66
6,-114.0498,48.8902,6440.0,1997-08,3.73,42.0,54.0,66.0,38.0,1.63,13.98
6,-114.0498,48.8902,6440.0,1997-09,6.29,37.6,48.2,58.7,31.9,1.56,10.72
6,-114.0498,48.8902,6440.0,1997-10,7.26,28.2,34.2,40.2,21.6,1.28,4.27
6,-114.0498,48.8902,6440.0,1997-11,4.53,17.8,25.5,33.2,11.6,0.70,3.45
6,-114.0498,48.8902,6440.0,1997-12,5.22,14.7,20.1,25.6,5.9,0.87,2.49
6,-114.0498,48.8902,6440.0,1998-01,10.99,10.9,17.3,23.7,8.5,0.43,1.68
6,-114.0498,48.8902,6440.0,1998-02,3.37,15.6,23.7,31.9,13.5,0.39,2.99
6,-114.0498,48.8902,6440.0,1998-03,7.07,14.1,23.4,32.8,12.6,0.32,3.01
6,-114.0498,48.8902,6440.0,1998-04,4.13,22.6,33.6,44.6,18.7,0.66,6.86
6,-114.0498,48.8902,6440.0,1998-05,6.02,31.6,43.5,55.4,26.0,1.25,10.61
6,-114.0498,48.8902,6440.0,1998-06,8.47,35.1,44.0,52.9,31.8,0.75,7.27
6,-114.0498,48.8902,6440.0,1998-07,1.83,47.2,58.9,70.5,41.6,2.41,16.33
6,-114.0498,48.8902,6440.0,1998-08,0.90,45.0,57.7,70.5,36.6,4.26,18.66
6,-114.0498,48.8902,6440.0,1998-09,2.56,39.9,52.2,64.6,34.0,1.99,15.11
6,-114.0498,48.8902,6440.0,1998-10,2.35,27.7,36.1,44.6,23.1,0.92,5.72
6,-114.0498,48.8902,6440.0,1998-11,10.89,21.6,25.8,30.1,18.5,0.37,2.01
6,-114.0498,48.8902,6440.0,1998-12,13.20,9.8,14.9,20.0,5.8,0.38,1.42
6,-114.0498,48.8902,6440.0,1999-01,10.79,13.4,19.2,24.9,11.1,0.29,1.80
6,-114.0498,48.8902,6440.0,1999-02,10.13,16.9,21.9,26.9,9.3,0.78,2.51
6,-114.0498,48.8902,6440.0,1999-03,6.29,18.5,27.1,35.7,12.8,0.69,4.57
6,-114.0498,48.8902,6440.0,1999-04,4.56,19.8,30.5,41.2,14.0,0.84,6.11
6,-114.0498,48.8902,6440.0,1999-05,4.22,27.9,37.7,47.5,20.4,1.30,7.97
6,-114.0498,48.8902,6440.0,1999-06,6.76,35.4,44.2,53.1,29.3,1.24,8.55
6,-114.0498,48.8902,6440.0,1999-07,2.90,39.3,50.6,61.9,29.8,2.57,13.48
6,-114.0498,48.8902,6440.0,1999-08,2.56,45.2,55.9,66.6,38.8,2.21,13.97
6,-114.0498,48.8902,6440.0,1999-09,3.26,32.4,43.3,54.3,24.2,1.88,10.09
6,-114.0498,48.8902,6440.0,1999-10,8.32,27.0,34.7,42.5,19.8,1.27,5.34
6,-114.0498,48.8902,6440.0,1999-11,9.57,25.3,31.1,36.8,16.0,1.32,4.19
6,-114.0498,48.8902,6440.0,1999-12,10.24,17.3,22.0,26.8,11.4,0.72,2.16
6,-114.0498,48.8902,6440.0,2000-01,10.15,12.4,17.6,22.8,6.5,0.48,1.80
6,-114.0498,48.8902,6440.0,2000-02,6.16,14.7,21.8,28.9,11.5,0.39,2.35
6,-114.0498,48.8902,6440.0,2000-03,8.09,19.8,26.4,33.0,12.3,0.73,3.42
6,-114.0498,48.8902,6440.0,2000-04,4.64,22.7,32.9,43.2,17.5,0.70,6.28
6,-114.0498,48.8902,6440.0,2000-05,4.51,29.9,39.4,49.0,22.1,1.31,7.75
6,-114.0498,48.8902,6440.0,2000-06,6.44,34.7,45.1,55.6,27.7,1.65,10.01
6,-114.0498,48.8902,6440.0,2000-07,1.67,43.1,55.3,67.5,32.1,4.19,18.36
6,-114.0498,48.8902,6440.0,2000-08,1.07,41.9,55.1,68.3,30.9,3.87,19.06
6,-114.0498,48.8902,6440.0,2000-09,6.36,34.3,43.7,53.1,27.9,1.47,8.82
6,-114.0498,48.8902,6440.0,2000-10,1.69,28.1,36.2,44.2,21.4,1.15,5.86
6,-114.0498,48.8902,6440.0,2000-11,2.22,12.9,18.9,24.8,7.0,0.53,2.21
6,-114.0498,48.8902,6440.0,2000-12,5.63,7.8,14.8,21.8,6.1,0.34,1.76

7,-113.8300,48.8519,6561.0,1986-01,9.07,16.6,22.9,29.3,9.1,0.88,2.82
7,-113.8300,48.8519,6561.0,1986-02,12.33,9.7,16.7,23.8,6.9,0.33,1.99
7,-113.8300,48.8519,6561.0,1986-03,6.07,22.8,31.1,39.4,14.9,0.79,4.81
7,-113.8300,48.8519,6561.0,1986-04,6.88,21.0,30.2,39.4,18.6,0.37,4.61
