PRISM Time Series Data
Locations: 39
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1971-01 - 1985-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Feb-14
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
5,-114.0879,48.9575,6710.0,1983-05,3.19,29.8,40.0,50.1,20.1,1.41,9.54
5,-114.0879,48.9575,6710.0,1983-06,3.46,36.0,45.4,54.8,28.3,1.39,9.16
5,-114.0879,48.9575,6710.0,1983-07,5.09,41.6,51.2,60.8,33.0,1.90,10.98
5,-114.0879,48.9575,6710.0,1983-08,1.24,46.2,57.4,68.7,38.9,2.09,15.30
5,-114.0879,48.9575,6710.0,1983-09,3.08,31.9,41.8,51.7,26.5,1.07,7.77
5,-114.0879,48.9575,6710.0,1983-10,2.94,28.9,36.4,43.8,20.0,1.62,5.81
5,-114.0879,48.9575,6710.0,1983-11,11.47,19.4,24.2,29.0,18.0,0.28,1.82
5,-114.0879,48.9575,6710.0,1983-12,4.59,-3.5,4.2,11.9,-6.4,0.25,1.10
5,-114.0879,48.9575,6710.0,1984-01,10.21,14.4,19.9,25.4,7.7,0.71,2.14
5,-114.0879,48.9575,6710.0,1984-02,3.92,20.0,26.2,32.5,8.2,1.20,3.64
5,-114.0879,48.9575,6710.0,1984-03,6.82,17.3,25.2,33.1,15.2,0.30,3.00
5,-114.0879,48.9575,6710.0,1984-04,6.02,22.4,31.7,41.0,16.3,0.79,5.36
5,-114.0879,48.9575,6710.0,1984-05,8.17,27.1,36.4,45.8,20.6,1.02,6.45
5,-114.0879,48.9575,6710.0,1984-06,3.90,33.9,44.7,55.4,27.4,1.26,9.60
5,-114.0879,48.9575,6710.0,1984-07,1.11,43.4,55.4,67.3,34.0,2.53,16.76
5,-114.0879,48.9575,6710.0,1984-08,1.00,43.8,55.6,67.3,34.8,2.38,15.96
5,-114.0879,48.9575,6710.0,1984-09,6.36,29.6,38.3,47.0,24.5,0.90,6.41
5,-114.0879,48.9575,6710.0,1984-10,12.34,23.0,29.4,35.9,20.5,0.56,3.06
5,-114.0879,48.9575,6710.0,1984-11,7.94,16.9,22.0,27.0,12.3,0.55,2.02
5,-114.0879,48.9575,6710.0,1984-12,9.00,3.5,10.3,17.2,1.6,0.30,1.29
5,-114.0879,48.9575,6710.0,1985-01,1.81,7.9,15.7,23.5,3.8,0.44,1.99
5,-114.0879,48.9575,6710.0,1985-02,6.58,5.1,11.6,18.2,1.6,0.38,1.48
5,-114.0879,48.9575,6710.0,1985-03,4.89,13.9,22.5,31.0,4.8,0.88,3.63
5,-114.0879,48.9575,6710.0,1985-04,6.96,23.3,31.0,38.7,16.1,1.02,4.66
5,-114.0879,48.9575,6710.0,1985-05,3.82,31.2,41.5,51.8,24.0,1.38,8.86
5,-114.0879,48.9575,6710.0,1985-06,7.56,34.4,44.5,54.7,24.6,1.87,10.01
5,-114.0879,48.9575,6710.0,1985-07,0.53,44.3,57.7,71.1,33.9,3.13,22.52
5,-114.0879,48.9575,6710.0,1985-08,5.21,38.7,49.1,59.6,32.2,1.55,10.59
5,-114.0879,48.9575,6710.0,1985-09,9.87,28.6,35.9,43.2,27.0,0.37,4.76
5,-114.0879,48.9575,6710.0,1985-10,11.31,24.5,30.7,36.9,20.3,0.76,3.25
5,-114.0879,48.9575,6710.0,1985-11,9.75,2.6,8.7,14.7,3.0,0.17,1.08
5,-114.0879,48.9575,6710.0,1985-12,1.87,14.5,18.6,22.7,6.1,0.85,1.65

6,-114.0498,48.8902,6440.0,1971-01,23.72,6.1,12.6,19.0,9.7,0.05,1.20
6,-114.0498,48.8902,6440.0,1971-02,9.03,13.7,20.6,27.5,11.0,0.44,2.59
6,-114.0498,48.8902,6440.0,1971-03,9.49,12.0,19.8,27.5,9.3,0.38,2.79
6,-114.0498,48.8902,6440.0,1971-04,4.49,22.9,32.0,41.2,17.0,0.96,5.81
6,-114.0498,48.8902,6440.0,1971-05,4.38,31.3,42.4,53.5,27.2,0.89,9.57
6,-114.0498,48.8902,6440.0,1971-06,5.51,35.0,44.8,54.6,30.0,1.15,9.18
6,-114.0498,48.8902,6440.0,1971-07,3.06,40.6,52.6,64.6,33.7,1.72,14.97
6,-114.0498,48.8902,6440.0,1971-08,2.12,48.3,60.6,73.0,37.9,3.28,20.80
6,-114.0498,48.8902,6440.0,1971-09,3.57,31.3,41.0,50.6,27.6,0.85,7.87
6,-114.0498,48.8902,6440.0,1971-10,6.42,26.0,33.6,41.1,22.4,0.76,4.85
6,-114.0498,48.8902,6440.0,1971-11,8.58,18.4,24.0,29.6,15.8,0.49,2.40
6,-114.0498,48.8902,6440.0,1971-12,17.22,4.8,11.5,18.3,5.6,0.20,1.43
6,-114.0498,48.8902,6440.0,1972-01,23.01,0.2,7.9,15.6,4.5,0.05,1.23
6,-114.0498,48.8902,6440.0,1972-02,18.50,11.4,18.1,24.9,11.1,0.23,2.02
6,-114.0498,48.8902,6440.0,1972-03,8.70,18.4,26.6,34.9,16.0,0.41,3.75
6,-114.0498,48.8902,6440.0,1972-04,5.64,20.2,29.4,38.5,13.8,0.93,5.28
6,-114.0498,48.8902,6440.0,1972-05,5.46,30.3,40.7,51.1,26.3,0.82,8.21
6,-114.0498,48.8902,6440.0,1972-06,2.19,37.4,48.4,59.4,33.5,1.02,11.49
6,-114.0498,48.8902,6440.0,1972-07,5.57,38.9,50.2,61.5,34.2,1.27,12.64
6,-114.0498,48.8902,6440.0,1972-08,4.41,44.6,56.7,68.8,40.1,1.50,16.51
6,-114.0498,48.8902,6440.0,1972-09,4.68,29.1,39.0,48.8,27.1,0.51,7.20
6,-114.0498,48.8902,6440.0,1972-10,3.88,26.6,34.6,42.5,23.1,0.79,5.23
6,-114.0498,48.8902,6440.0,1972-11,2.39,19.0,24.5,29.9,17.8,0.37,2.22
6,-114.0498,48.8902,6440.0,1972-12,11.86,5.1,11.3,17.4,6.1,0.11,1.28
6,-114.0498,48.8902,6440.0,1973-01,9.79,7.7,14.5,21.3,5.1,0.40,1.91
6,-114.0498,48.8902,6440.0,1973-02,3.84,13.6,21.4,29.1,8.9,0.62,3.01
6,-114.0498,48.8902,6440.0,1973-03,3.79,17.9,26.2,34.4,12.4,0.81,4.10
6,-114.0498,48.8902,6440.0,1973-04,5.01,20.1,30.1,40.1,15.6,0.75,5.51
6,-114.0498,48.8902,6440.0,1973-05,3.49,29.6,41.3,53.0,19.1,1.85,10.47
6,-114.0498,48.8902,6440.0,1973-06,4.05,36.1,46.7,57.3,27.7,2.02,11.41
6,-114.0498,48.8902,6440.0,1973-07,0.35,41.8,54.8,67.8,31.2,2.88,17.87
6,-114.0498,48.8902,6440.0,1973-08,1.90,42.7,54.9,67.2,32.9,2.84,17.13
6,-114.0498,48.8902,6440.0,1973-09,4.73,35.4,45.4,55.5,31.6,1.12,9.32
6,-114.0498,48.8902,6440.0,1973-10,6.76,28.4,35.2,42.0,22.2,1.26,5.06
6,-114.0498,48.8902,6440.0,1973-11,24.47,13.0,17.8,22.7,15.1,0.16,1.11
6,-114.0498,48.8902,6440.0,1973-12,16.29,15.0,20.0,24.9,13.2,0.41,1.66
6,-114.0498,48.8902,6440.0,1974-01,34.04,4.4,10.7,17.0,4.0,0.27,1.45
6,-114.0498,48.8902,6440.0,1974-02,15.80,15.0,21.1,27.2,12.2,0.47,2.26
6,-114.0498,48.8902,6440.0,1974-03,15.79,12.7,21.2,29.6,11.9,0.23,2.90
6,-114.0498,48.8902,6440.0,1974-04,6.65,25.1,33.8,42.5,19.7,1.01,5.71
6,-114.0498,48.8902,6440.0,1974-05,5.62,27.1,36.2,45.2,22.2,1.04,6.38
6,-114.0498,48.8902,6440.0,1974-06,3.85,39.9,51.3,62.7,31.5,2.40,14.03
6,-114.0498,48.8902,6440.0,1974-07,1.57,43.8,54.6,65.5,36.1,2.44,14.76
6,-114.0498,48.8902,6440.0,1974-08,3.54,38.7,49.9,61.2,36.7,0.77,11.68
6,-114.0498,48.8902,6440.0,1974-09,3.02,34.6,45.5,56.4,24.0,2.35,11.54
6,-114.0498,48.8902,6440.0,1974-10,0.44,31.7,40.3,48.9,22.8,2.01,7.62
6,-114.0498,48.8902,6440.0,1974-11,16.91,21.0,26.4,31.8,12.8,1.20,3.19
6,-114.0498,48.8902,6440.0,1974-12,12.88,15.4,20.8,26.2,10.2,0.71,2.23
6,-114.0498,48.8902,6440.0,1975-01,18.49,6.5,13.1,19.7,4.0,0.39,1.75
6,-114.0498,48.8902,6440.0,1975-02,17.95,5.9,13.6,21.3,5.0,0.32,1.81
6,-114.0498,48.8902,6440.0,1975-03,8.49,11.1,18.5,25.9,9.3,0.35,2.35
6,-114.0498,48.8902,6440.0,1975-04,1.54,17.2,25.4,33.6,14.6,0.47,3.60
6,-114.0498,48.8902,6440.0,1975-05,8.56,27.8,37.2,46.7,24.2,0.82,6.51
6,-114.0498,48.8902,6440.0,1975-06,14.23,34.0,43.8,53.7,29.3,1.28,8.75
6,-114.0498,48.8902,6440.0,1975-07,4.07,47.1,58.2,69.4,40.3,2.58,16.31
6,-114.0498,48.8902,6440.0,1975-08,3.87,37.9,47.7,57.5,35.9,0.78,9.29
6,-114.0498,48.8902,6440.0,1975-09,1.93,35.3,46.7,58.0,26.0,2.23,11.99
6,-114.0498,48.8902,6440.0,1975-10,10.44,26.8,33.2,39.5,24.0,0.73,4.06
6,-114.0498,48.8902,6440.0,1975-11,9.61,16.3,22.1,28.0,8.5,1.15,3.03
6,-114.0498,48.8902,6440.0,1975-12,15.29,15.3,20.8,26.4,11.4,0.68,2.05
6,-114.0498,48.8902,6440.0,1976-01,15.58,12.4,18.5,24.6,7.9,0.64,2.22
6,-114.0498,48.8902,6440.0,1976-02,18.51,14.2,20.5,26.8,6.9,0.85,2.73
6,-114.0498,48.8902,6440.0,1976-03,5.69,12.2,20.1,28.1,7.6,0.66,2.98
6,-114.0498,48.8902,6440.0,1976-04,4.21,24.5,33.6,42.7,18.0,1.14,6.15
6,-114.0498,48.8902,6440.0,1976-05,3.16,32.0,43.3,54.7,22.7,2.04,10.63
6,-114.0498,48.8902,6440.0,1976-06,5.90,33.7,43.1,52.4,26.8,1.66,8.82
6,-114.0498,48.8902,6440.0,1976-07,3.40,43.4,54.3,65.1,35.3,2.64,14.56
6,-114.0498,48.8902,6440.0,1976-08,3.67,42.3,52.1,61.9,38.7,1.35,11.24
6,-114.0498,48.8902,6440.0,1976-09,1.59,39.6,50.2,60.8,31.7,2.29,12.35
6,-114.0498,48.8902,6440.0,1976-10,2.54,27.8,36.3,44.8,19.3,1.47,6.75
6,-114.0498,48.8902,6440.0,1976-11,6.64,22.0,28.4,34.7,11.8,1.54,4.02
6,-114.0498,48.8902,6440.0,1976-12,6.65,17.1,22.8,28.6,9.7,0.98,2.75
6,-114.0498,48.8902,6440.0,1977-01,5.77,8.7,14.8,20.9,3.5,0.59,1.81
6,-114.0498,48.8902,6440.0,1977-02,5.59,19.5,26.5,33.5,10.7,1.19,3.91
6,-114.0498,48.8902,6440.0,1977-03,6.78,14.4,22.1,29.9,10.9,0.53,3.11
6,-114.0498,48.8902,6440.0,1977-04,0.91,25.4,36.0,46.5,17.2,1.39,8.13
6,-114.0498,48.8902,6440.0,1977-05,3.41,29.8,39.3,48.9,25.6,0.95,7.38
6,-114.0498,48.8902,6440.0,1977-06,1.11,38.4,50.4,62.4,31.2,2.04,13.67
6,-114.0498,48.8902,6440.0,1977-07,4.31,40.6,51.8,63.1,35.3,1.59,13.13
6,-114.0498,48.8902,6440.0,1977-08,6.13,39.6,50.2,60.7,38.3,0.58,10.98
6,-114.0498,48.8902,6440.0,1977-09,3.68,32.8,42.5,52.2,32.0,0.56,7.55
6,-114.0498,48.8902,6440.0,1977-10,3.29,27.0,35.4,43.7,22.4,1.05,5.55
6,-114.0498,48.8902,6440.0,1977-11,11.98,13.6,19.6,25.6,11.3,0.46,2.09
6,-114.0498,48.8902,6440.0,1977-12,18.77,6.5,13.6,20.6,7.6,0.25,1.60
6,-114.0498,48.8902,6440.0,1978-01,12.26,8.1,14.6,21.1,10.2,0.23,1.30
6,-114.0498,48.8902,6440.0,1978-02,5.25,13.1,20.3,27.5,13.2,0.30,2.04
6,-114.0498,48.8902,6440.0,1978-03,3.16,18.6,27.5,36.3,14.8,0.60,4.44
6,-114.0498,48.8902,6440.0,1978-04,4.77,23.5,31.9,40.2,23.0,0.25,4.30
6,-114.0498,48.8902,6440.0,1978-05,6.92,29.0,37.6,46.1,26.0,0.76,6.04
6,-114.0498,48.8902,6440.0,1978-06,5.00,37.8,48.4,59.1,29.9,2.04,11.72
6,-114.0498,48.8902,6440.0,1978-07,6.63,43.0,53.6,64.2,39.4,1.44,12.69
6,-114.0498,48.8902,6440.0,1978-08,4.64,40.6,50.8,61.0,36.2,1.55,11.86
6,-114.0498,48.8902,6440.0,1978-09,4.19,36.5,45.5,54.6,34.5,0.83,8.01
6,-114.0498,48.8902,6440.0,1978-10,2.22,28.6,38.1,47.5,21.1,1.42,7.58
6,-114.0498,48.8902,6440.0,1978-11,7.41,14.4,21.1,27.9,10.7,0.70,2.88
6,-114.0498,48.8902,6440.0,1978-12,8.67,3.2,10.0,16.7,1.1,0.34,1.53
6,-114.0498,48.8902,6440.0,1979-01,3.93,-2.9,4.6,12.1,-5.6,0.34,1.14
6,-114.0498,48.8902,6440.0,1979-02,13.23,7.7,15.5,23.3,11.7,0.15,1.38
6,-114.0498,48.8902,6440.0,1979-03,4.24,17.4,26.4,35.4,12.3,0.76,4.29
6,-114.0498,48.8902,6440.0,1979-04,6.30,21.1,30.3,39.4,18.5,0.55,4.86
6,-114.0498,48.8902,6440.0,1979-05,3.90,28.6,39.6,50.7,23.8,1.10,8.71
6,-114.0498,48.8902,6440.0,1979-06,2.58,37.9,48.7,59.5,29.2,2.38,12.68
6,-114.0498,48.8902,6440.0,1979-07,1.89,43.9,55.5,67.1,35.9,2.66,16.09
6,-114.0498,48.8902,6440.0,1979-08,1.54,43.2,55.5,67.7,39.3,1.41,15.21
6,-114.0498,48.8902,6440.0,1979-09,1.27,39.6,50.9,62.1,30.2,2.56,13.64
6,-114.0498,48.8902,6440.0,1979-10,4.36,30.1,38.7,47.2,26.2,1.09,6.56
6,-114.0498,48.8902,6440.0,1979-11,1.91,17.0,23.4,29.8,7.1,1.19,3.36
6,-114.0498,48.8902,6440.0,1979-12,13.58,17.8,23.9,30.1,15.2,0.60,2.50
6,-114.0498,48.8902,6440.0,1980-01,7.33,2.1,9.5,16.8,0.5,0.38,1.54
6,-114.0498,48.8902,6440.0,1980-02,4.99,15.6,22.8,30.1,14.0,0.44,2.54
6,-114.0498,48.8902,6440.0,1980-03,9.19,13.1,21.3,29.5,11.4,0.37,2.90
6,-114.0498,48.8902,6440.0,1980-04,4.70,27.2,37.1,47.1,23.1,0.98,7.23
6,-114.0498,48.8902,6440.0,1980-05,7.48,33.5,44.1,54.8,31.0,0.82,9.12
6,-114.0498,48.8902,6440.0,1980-06,5.98,36.5,46.8,57.2,32.6,1.18,9.76
6,-114.0498,48.8902,6440.0,1980-07,2.05,42.2,53.9,65.6,36.7,1.82,14.46
6,-114.0498,48.8902,6440.0,1980-08,4.66,37.0,47.6,58.3,35.6,0.68,9.91
6,-114.0498,48.8902,6440.0,1980-09,5.44,35.8,45.3,54.8,33.2,0.99,8.41
6,-114.0498,48.8902,6440.0,1980-10,3.11,30.9,39.2,47.4,23.6,1.66,7.58
6,-114.0498,48.8902,6440.0,1980-11,8.98,21.3,27.4,33.5,10.3,1.56,4.03
6,-114.0498,48.8902,6440.0,1980-12,16.06,15.0,21.5,27.9,15.2,0.41,2.13
6,-114.0498,48.8902,6440.0,1981-01,1.79,19.6,25.3,31.0,9.4,1.35,3.43
6,-114.0498,48.8902,6440.0,1981-02,7.67,14.9,21.9,29.0,10.5,0.66,2.81
6,-114.0498,48.8902,6440.0,1981-03,4.31,20.1,29.4,38.7,9.9,1.12,5.73
6,-114.0498,48.8902,6440.0,1981-04,7.85,22.9,31.9,40.8,15.9,0.95,5.49
6,-114.0498,48.8902,6440.0,1981-05,6.16,31.5,41.0,50.5,26.9,0.99,7.45
6,-114.0498,48.8902,6440.0,1981-06,12.14,32.7,42.0,51.3,25.8,1.37,7.71
6,-114.0498,48.8902,6440.0,1981-07,4.90,41.5,52.2,62.9,33.6,1.98,12.95
6,-114.0498,48.8902,6440.0,1981-08,0.57,45.2,57.5,69.8,36.8,2.54,17.97
6,-114.0498,48.8902,6440.0,1981-09,2.17,36.9,47.8,58.6,28.0,2.08,12.38
6,-114.0498,48.8902,6440.0,1981-10,3.33,25.5,33.5,41.6,22.3,0.70,4.80
6,-114.0498,48.8902,6440.0,1981-11,5.39,23.5,29.8,36.0,14.6,1.38,4.09
6,-114.0498,48.8902,6440.0,1981-12,8.65,9.7,15.9,22.2,6.5,0.45,1.90
6,-114.0498,48.8902,6440.0,1982-01,12.76,1.8,9.6,17.3,4.3,0.08,1.38
6,-114.0498,48.8902,6440.0,1982-02,10.54,7.5,14.6,21.8,5.4,0.35,1.89
6,-114.0498,48.8902,6440.0,1982-03,6.99,13.8,22.3,30.8,12.4,0.25,3.00
6,-114.0498,48.8902,6440.0,1982-04,7.81,17.6,26.6,35.7,10.0,0.87,4.82
6,-114.0498,48.8902,6440.0,1982-05,4.84,27.5,38.3,49.2,19.4,1.02,8.31
6,-114.0498,48.8902,6440.0,1982-06,3.21,38.0,48.6,59.2,31.8,1.35,11.87
6,-114.0498,48.8902,6440.0,1982-07,4.37,41.4,52.1,62.8,34.3,1.70,11.99
6,-114.0498,48.8902,6440.0,1982-08,1.19,41.5,53.1,64.6,35.3,1.43,12.95
6,-114.0498,48.8902,6440.0,1982-09,3.55,35.1,44.9,54.7,29.3,1.25,8.65
6,-114.0498,48.8902,6440.0,1982-10,4.01,27.0,35.0,42.9,22.4,0.84,5.07
6,-114.0498,48.8902,6440.0,1982-11,7.05,12.7,19.3,25.9,6.8,0.62,2.35
6,-114.0498,48.8902,6440.0,1982-12,8.54,10.5,16.4,22.2,5.9,0.50,1.83
6,-114.0498,48.8902,6440.0,1983-01,11.87,16.5,22.9,29.2,9.0,0.84,2.88
6,-114.0498,48.8902,6440.0,1983-02,5.62,18.4,25.1,31.8,13.1,0.56,3.04
6,-114.0498,48.8902,6440.0,1983-03,6.40,18.0,25.8,33.6,16.6,0.18,2.88
6,-114.0498,48.8902,6440.0,1983-04,4.54,20.8,31.3,41.9,14.8,0.66,6.26
6,-114.0498,48.8902,6440.0,1983-05,2.84,30.1,41.0,51.9,20.2,1.44,10.50
6,-114.0498,48.8902,6440.0,1983-06,3.54,36.4,46.3,56.2,27.8,1.56,10.07
6,-114.0498,48.8902,6440.0,1983-07,5.15,41.8,51.9,62.0,32.9,1.98,11.75
6,-114.0498,48.8902,6440.0,1983-08,1.17,46.4,58.2,70.0,38.6,2.20,16.59
6,-114.0498,48.8902,6440.0,1983-09,3.07,32.1,42.6,53.1,26.1,1.16,8.48
6,-114.0498,48.8902,6440.0,1983-10,2.78,28.8,36.9,45.1,19.9,1.60,6.28
6,-114.0498,48.8902,6440.0,1983-11,10.21,20.2,25.2,30.2,17.1,0.50,2.19
6,-114.0498,48.8902,6440.0,1983-12,4.81,-3.2,4.7,12.6,-7.4,0.26,1.15
6,-114.0498,48.8902,6440.0,1984-01,9.83,14.9,20.5,26.0,7.4,0.79,2.25
6,-114.0498,48.8902,6440.0,1984-02,4.24,20.3,26.8,33.3,7.6,1.27,3.90
6,-114.0498,48.8902,6440.0,1984-03,6.43,17.8,25.9,34.0,14.7,0.40,3.27
6,-114.0498,48.8902,6440.0,1984-04,5.70,22.4,32.6,42.8,15.9,0.83,6.07
6,-114.0498,48.8902,6440.0,1984-05,6.97,27.5,37.5,47.5,20.5,1.10,7.14
6,-114.0498,48.8902,6440.0,1984-06,3.82,34.4,45.7,56.9,27.0,1.39,10.57
6,-114.0498,48.8902,6440.0,1984-07,0.89,43.4,56.0,68.7,33.8,2.55,17.97
6,-114.0498,48.8902,6440.0,1984-08,1.01,44.1,56.4,68.8,34.8,2.45,17.22
6,-114.0498,48.8902,6440.0,1984-09,6.05,29.9,39.1,48.3,24.5,0.95,7.03
6,-114.0498,48.8902,6440.0,1984-10,10.29,23.1,30.0,37.0,19.9,0.65,3.48
6,-114.0498,48.8902,6440.0,1984-11,7.76,17.3,22.5,27.8,11.6,0.66,2.21
6,-114.0498,48.8902,6440.0,1984-12,9.57,3.9,10.8,17.8,1.1,0.34,1.37
6,-114.0498,48.8902,6440.0,1985-01,1.38,8.0,15.7,23.5,3.2,0.49,2.02
6,-114.0498,48.8902,6440.0,1985-02,6.21,5.2,12.1,19.0,0.6,0.44,1.66
6,-114.0498,48.8902,6440.0,1985-03,4.75,14.0,23.0,32.1,4.6,0.90,3.91
6,-114.0498,48.8902,6440.0,1985-04,6.82,23.5,31.7,39.8,16.0,1.05,5.05
6,-114.0498,48.8902,6440.0,1985-05,4.03,31.6,42.5,53.3,23.8,1.46,9.70
6,-114.0498,48.8902,6440.0,1985-06,6.67,34.6,45.3,55.9,24.1,1.98,10.79
6,-114.0498,48.8902,6440.0,1985-07,0.40,44.4,58.5,72.6,33.6,3.21,23.55
6,-114.0498,48.8902,6440.0,1985-08,4.52,38.8,49.9,61.0,32.1,1.59,11.57
6,-114.0498,48.8902,6440.0,1985-09,9.16,28.9,36.6,44.2,26.9,0.41,5.08
6,-114.0498,48.8902,6440.0,1985-10,9.83,24.9,31.5,38.0,20.0,0.88,3.63
6,-114.0498,48.8902,6440.0,1985-11,8.71,3.0,9.1,15.3,2.6,0.21,1.18
6,-114.0498,48.8902,6440.0,1985-12,1.97,14.4,18.7,23.0,5.4,0.88,1.80

7,-113.8300,48.8519,6561.0,1971-01,21.61,4.6,11.1,17.7,10.0,0.01,0.96
7,-113.8300,48.8519,6561.0,1971-02,7.45,12.6,19.8,26.9,11.4,0.27,2.39
7,-113.8300,48.8519,6561.0,1971-03,10.10,10.7,18.9,27.0,9.2,0.24,2.66
7,-113.8300,48.8519,6561.0,1971-04,4.23,22.1,31.4,40.6,17.9,0.70,5.41
7,-113.8300,48.8519,6561.0,1971-05,3.69,30.2,41.6,53.1,28.2,0.47,8.98
7,-113.8300,48.8519,6561.0,1971-06,6.63,34.2,44.0,53.8,30.7,0.82,8.52
7,-113.8300,48.8519,6561.0,1971-07,2.77,39.0,51.4,63.8,33.2,1.49,14.24
7,-113.8300,48.8519,6561.0,1971-08,1.66,47.7,60.0,72.3,37.4,3.25,20.04
7,-113.8300,48.8519,6561.0,1971-09,3.51,30.6,40.0,49.4,26.7,0.85,7.34
7,-113.8300,48.8519,6561.0,1971-10,5.61,25.4,33.0,40.6,21.9,0.71,4.67
7,-113.8300,48.8519,6561.0,1971-11,9.29,18.0,23.6,29.1,15.6,0.45,2.29
7,-113.8300,48.8519,6561.0,1971-12,15.22,4.2,10.9,17.6,6.4,0.14,1.26
7,-113.8300,48.8519,6561.0,1972-01,21.39,-0.7,6.8,14.4,4.8,0.01,1.00
7,-113.8300,48.8519,6561.0,1972-02,17.36,10.2,17.4,24.5,11.4,0.11,1.92
7,-113.8300,48.8519,6561.0,1972-03,8.86,17.4,25.9,34.5,15.8,0.28,3.66
7,-113.8300,48.8519,6561.0,1972-04,6.23,19.3,28.7,38.2,15.0,0.63,4.99
7,-113.8300,48.8519,6561.0,1972-05,5.27,29.3,40.0,50.6,27.1,0.50,7.77
7,-113.8300,48.8519,6561.0,1972-06,2.21,36.5,47.9,59.2,34.3,0.63,11.00
7,-113.8300,48.8519,6561.0,1972-07,5.53,38.1,49.6,61.0,33.9,1.13,12.24
7,-113.8300,48.8519,6561.0,1972-08,3.74,43.5,55.7,67.9,39.5,1.31,15.78
7,-113.8300,48.8519,6561.0,1972-09,4.52,28.2,38.2,48.2,26.8,0.35,6.84
7,-113.8300,48.8519,6561.0,1972-10,4.23,25.9,34.1,42.3,22.7,0.69,5.14
7,-113.8300,48.8519,6561.0,1972-11,2.68,18.7,24.1,29.5,17.1,0.38,2.23
7,-113.8300,48.8519,6561.0,1972-12,11.68,4.8,10.8,16.7,6.4,0.04,1.17
7,-113.8300,48.8519,6561.0,1973-01,8.06,7.0,13.9,20.8,4.7,0.36,1.86
7,-113.8300,48.8519,6561.0,1973-02,3.33,12.8,20.8,28.8,9.0,0.55,2.93
7,-113.8300,48.8519,6561.0,1973-03,2.60,16.9,25.4,33.8,11.4,0.77,4.03
7,-113.8300,48.8519,6561.0,1973-04,5.48,19.2,29.3,39.5,16.3,0.51,5.18
7,-113.8300,48.8519,6561.0,1973-05,3.23,29.2,40.9,52.6,18.9,1.77,10.23
7,-113.8300,48.8519,6561.0,1973-06,3.59,35.4,46.0,56.5,28.4,1.69,10.68
7,-113.8300,48.8519,6561.0,1973-07,0.27,41.3,54.1,67.0,31.6,2.64,16.95
7,-113.8300,48.8519,6561.0,1973-08,1.73,42.0,54.2,66.3,33.6,2.43,16.08
7,-113.8300,48.8519,6561.0,1973-09,4.61,34.7,44.8,54.8,31.5,0.95,8.88
7,-113.8300,48.8519,6561.0,1973-10,6.50,27.6,34.5,41.3,21.7,1.17,4.83
7,-113.8300,48.8519,6561.0,1973-11,23.63,11.6,17.0,22.5,15.0,0.06,1.09
7,-113.8300,48.8519,6561.0,1973-12,16.55,14.4,19.4,24.4,13.4,0.32,1.51
7,-113.8300,48.8519,6561.0,1974-01,31.07,3.5,10.0,16.4,3.7,0.20,1.36
7,-113.8300,48.8519,6561.0,1974-02,15.32,14.4,20.5,26.7,12.1,0.41,2.16
7,-113.8300,48.8519,6561.0,1974-03,16.00,11.6,20.4,29.3,11.3,0.14,2.87
7,-113.8300,48.8519,6561.0,1974-04,6.73,24.4,33.3,42.2,20.0,0.82,5.48
7,-113.8300,48.8519,6561.0,1974-05,5.70,26.4,35.7,44.9,22.7,0.79,6.08
7,-113.8300,48.8519,6561.0,1974-06,3.51,39.0,50.6,62.2,31.5,2.12,13.70
7,-113.8300,48.8519,6561.0,1974-07,1.42,43.2,54.1,65.0,35.8,2.32,14.30
7,-113.8300,48.8519,6561.0,1974-08,3.47,37.5,49.0,60.4,36.8,0.42,11.09
7,-113.8300,48.8519,6561.0,1974-09,2.84,33.6,44.6,55.6,23.2,2.23,11.25
7,-113.8300,48.8519,6561.0,1974-10,0.50,31.5,39.8,48.2,21.7,2.13,7.47
7,-113.8300,48.8519,6561.0,1974-11,16.33,20.3,25.9,31.4,10.9,1.29,3.29
7,-113.8300,48.8519,6561.0,1974-12,13.36,14.8,20.3,25.8,9.3,0.73,2.21
7,-113.8300,48.8519,6561.0,1975-01,18.82,5.7,12.4,19.1,3.6,0.34,1.64
7,-113.8300,48.8519,6561.0,1975-02,17.15,5.3,13.1,20.9,5.5,0.25,1.71
7,-113.8300,48.8519,6561.0,1975-03,8.57,10.5,17.9,25.4,8.9,0.29,2.30
7,-113.8300,48.8519,6561.0,1975-04,1.68,16.4,24.7,33.0,15.5,0.22,3.29
7,-113.8300,48.8519,6561.0,1975-05,7.97,26.9,36.5,46.1,24.6,0.51,6.14
7,-113.8300,48.8519,6561.0,1975-06,13.59,32.5,42.7,52.9,29.9,0.72,8.16
7,-113.8300,48.8519,6561.0,1975-07,3.66,46.4,57.4,68.4,39.7,2.47,15.53
7,-113.8300,48.8519,6561.0,1975-08,3.58,37.4,46.9,56.5,35.6,0.67,8.70
