Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
5,-114.0879,48.9575,6710,1970-02,9.9,17.2,24.1,31.1,14.2,0.51,3.01
5,-114.0879,48.9575,6710,1970-03,8.3,11.7,19.9,28.2,11.9,0.1,2.68
5,-114.0879,48.9575,6710,1970-04,11.25,17,24.8,32.6,14.5,0.42,3.46
5,-114.0879,48.9575,6710,1970-05,3.65,30.1,40.2,50.3,23.8,1.22,8.37
5,-114.0879,48.9575,6710,1970-06,10.2,41.5,51.9,62.2,33.6,2.15,13.11
5,-114.0879,48.9575,6710,1970-07,1.83,44.8,55.9,67,37.8,2.2,15.27
5,-114.0879,48.9575,6710,1970-08,1.01,43.8,56.1,68.5,32.4,3.07,18.03
5,-114.0879,48.9575,6710,1970-09,3.9,30.8,40.2,49.7,27.9,0.63,7.24
5,-114.0879,48.9575,6710,1970-10,5.57,25.7,32.9,40.1,20.6,0.96,4.75
5,-114.0879,48.9575,6710,1970-11,12.06,15.2,22.1,29,15.4,0.12,2.4
5,-114.0879,48.9575,6710,1970-12,19.3,7.3,13.5,19.6,9.1,0.07,1.3
6,-114.0498,48.8902,6440,1966-01,16.06,6.8,13,19.1,8.6,0.09,1.28
6,-114.0498,48.8902,6440,1966-02,7.13,11.5,18.7,25.8,8.8,0.41,2.46
6,-114.0498,48.8902,6440,1966-03,9.05,16.5,25,33.6,8.5,1,4.29
6,-114.0498,48.8902,6440,1966-04,5.37,19.8,29.5,39.2,14.9,0.75,5.5
6,-114.0498,48.8902,6440,1966-05,4.39,32.3,43.2,54.2,23.2,1.7,10.59
6,-114.0498,48.8902,6440,1966-06,8.25,34.4,44.3,54.1,28.8,1.24,9.27
6,-114.0498,48.8902,6440,1966-07,2.97,43,54.7,66.3,35.1,2.15,15.63
6,-114.0498,48.8902,6440,1966-08,3.02,39.9,52,64.1,32.3,1.99,14.87
6,-114.0498,48.8902,6440,1966-09,1.05,40.9,51.8,62.7,35.6,1.51,12.9
6,-114.0498,48.8902,6440,1966-10,6.39,28.1,35.6,43,22.6,1.06,5.48
6,-114.0498,48.8902,6440,1966-11,16.32,17.2,23.6,30,17.4,0.2,2.36
6,-114.0498,48.8902,6440,1966-12,12.91,15.7,21.5,27.2,14.1,0.35,2.11
6,-114.0498,48.8902,6440,1967-01,22.32,12.8,18.7,24.7,12,0.25,1.9
6,-114.0498,48.8902,6440,1967-02,12.16,15,21.7,28.4,10.6,0.64,2.81
6,-114.0498,48.8902,6440,1967-03,8.81,11.3,19.2,27.1,10.2,0.23,2.64
6,-114.0498,48.8902,6440,1967-04,8.12,18.2,26.9,35.6,15.2,0.49,4.19
6,-114.0498,48.8902,6440,1967-05,3.86,27.9,38.4,48.9,22.5,0.96,7.96
6,-114.0498,48.8902,6440,1967-06,6.03,35.6,46.3,56.9,33.2,0.64,9.84
6,-114.0498,48.8902,6440,1967-07,0.4,43.7,56.4,69.2,33.2,2.8,18.74
6,-114.0498,48.8902,6440,1967-08,0.55,44.9,58.6,72.3,34,3.01,21.23
6,-114.0498,48.8902,6440,1967-09,1.32,41.9,54.5,67,33.2,2.35,17.11
6,-114.0498,48.8902,6440,1967-10,14.79,28.6,35.7,42.8,24.3,0.92,5.1
6,-114.0498,48.8902,6440,1967-11,7.4,19.4,25.7,32,14.5,0.75,3.21
6,-114.0498,48.8902,6440,1967-12,12.42,9.2,15,20.8,9.1,0.24,1.47
6,-114.0498,48.8902,6440,1968-01,12.69,9.3,15.9,22.5,8.6,0.24,1.84
6,-114.0498,48.8902,6440,1968-02,9.91,18.4,25.9,33.4,15.8,0.47,3.34
6,-114.0498,48.8902,6440,1968-03,7.25,21.3,29.5,37.7,14.2,1.1,4.94
6,-114.0498,48.8902,6440,1968-04,5,19.6,28.7,37.8,14.4,0.74,4.95
6,-114.0498,48.8902,6440,1968-05,5.93,27.8,38.5,49.3,22.8,0.92,8.16
6,-114.0498,48.8902,6440,1968-06,6.76,34.8,45.1,55.4,29.8,1.14,9.91
6,-114.0498,48.8902,6440,1968-07,2.43,42.1,53.7,65.4,35.6,1.77,14.89
6,-114.0498,48.8902,6440,1968-08,3.6,39.3,50,60.6,36.1,0.92,11.28
6,-114.0498,48.8902,6440,1968-09,8.75,36.2,45.5,54.8,33.6,0.71,8.45
6,-114.0498,48.8902,6440,1968-10,12.1,27.7,34.4,41.2,22.2,1,4.85
6,-114.0498,48.8902,6440,1968-11,6.7,19,25.1,31.2,14.5,0.71,3.04
6,-114.0498,48.8902,6440,1968-12,14.84,4.4,10.8,17.1,4.5,0.22,1.37
6,-114.0498,48.8902,6440,1969-01,24.54,-3.6,3.5,10.6,1.9,0.02,0.71
6,-114.0498,48.8902,6440,1969-02,3.02,10.2,18,25.8,9.2,0.26,2.32
6,-114.0498,48.8902,6440,1969-03,4.43,14.7,24,33.3,7.6,0.79,4.35
6,-114.0498,48.8902,6440,1969-04,3.79,27.7,37,46.3,22.4,1.05,6.88
6,-114.0498,48.8902,6440,1969-05,3.55,32.3,43.3,54.3,23.4,1.77,10.52
6,-114.0498,48.8902,6440,1969-06,13.59,37.3,47.4,57.5,32.5,1.24,10.44
6,-114.0498,48.8902,6440,1969-07,0.55,40.5,52.2,64,32.9,1.91,14.66
6,-114.0498,48.8902,6440,1969-08,0.03,43.3,55.9,68.6,31.1,3.23,18.68
6,-114.0498,48.8902,6440,1969-09,4.42,36.3,47.2,58,32.1,0.96,10.83
6,-114.0498,48.8902,6440,1969-10,4.61,23.6,30.5,37.4,21.1,0.53,3.85
6,-114.0498,48.8902,6440,1969-11,3.76,22.1,28.1,34.1,17.5,0.84,3.33
6,-114.0498,48.8902,6440,1969-12,7.4,16.1,21.5,26.9,12.2,0.65,2.14
6,-114.0498,48.8902,6440,1970-01,19.6,6.1,12.7,19.2,8.1,0.07,1.33
6,-114.0498,48.8902,6440,1970-02,10.85,17.5,24.7,31.8,13.1,0.7,3.32
6,-114.0498,48.8902,6440,1970-03,8.33,12.2,20.7,29.2,11.4,0.21,2.97
6,-114.0498,48.8902,6440,1970-04,10.2,17.9,26.1,34.2,14.3,0.6,3.94
6,-114.0498,48.8902,6440,1970-05,3.78,30.4,41.2,52,23.8,1.3,9.26
6,-114.0498,48.8902,6440,1970-06,9.27,41.7,52.7,63.7,32.9,2.38,14.49
6,-114.0498,48.8902,6440,1970-07,1.91,45.1,56.8,68.5,37.8,2.3,16.7
6,-114.0498,48.8902,6440,1970-08,1.09,43.6,56.8,70,32.4,2.96,19.46
6,-114.0498,48.8902,6440,1970-09,3.77,31,41,51.1,27.7,0.71,8.04
6,-114.0498,48.8902,6440,1970-10,4.83,25.9,33.7,41.5,19.9,1.13,5.38
6,-114.0498,48.8902,6440,1970-11,12.21,15.6,22.7,29.8,14.8,0.25,2.69
6,-114.0498,48.8902,6440,1970-12,22.09,8,14.1,20.3,8.4,0.16,1.47
7,-113.83,48.8519,6561,1966-01,16.55,5.2,11.7,18.3,8.4,0.04,1.16
7,-113.83,48.8519,6561,1966-02,7.68,10.8,18,25.1,9,0.34,2.29
7,-113.83,48.8519,6561,1966-03,8.85,15.6,24.4,33.2,7.9,0.94,4.23
7,-113.83,48.8519,6561,1966-04,5.49,18.9,28.8,38.8,16.1,0.44,5.15
7,-113.83,48.8519,6561,1966-05,4.39,31.2,42.3,53.4,24.4,1.3,9.85
7,-113.83,48.8519,6561,1966-06,9.04,33.4,43.4,53.4,29.6,0.86,8.54
7,-113.83,48.8519,6561,1966-07,2.64,42.1,53.7,65.4,35.1,1.89,14.79
7,-113.83,48.8519,6561,1966-08,3.32,38.9,51.2,63.4,32.6,1.67,14.1
7,-113.83,48.8519,6561,1966-09,1.29,40.1,51.1,62,35.2,1.39,12.36
7,-113.83,48.8519,6561,1966-10,6.2,27.8,35.1,42.4,22,1.08,5.27
7,-113.83,48.8519,6561,1966-11,16.61,16.5,22.8,29.1,17.7,0.12,2.06
7,-113.83,48.8519,6561,1966-12,13.91,14.9,20.6,26.3,14.6,0.23,1.84
7,-113.83,48.8519,6561,1967-01,22.18,11.5,17.4,23.4,12.3,0.14,1.6
7,-113.83,48.8519,6561,1967-02,13.39,14.5,21.2,27.9,10.9,0.53,2.65
7,-113.83,48.8519,6561,1967-03,8.99,9.5,18.1,26.8,10.5,0.07,2.51
7,-113.83,48.8519,6561,1967-04,8.35,17.1,26.1,35.1,16.5,0.16,3.81
7,-113.83,48.8519,6561,1967-05,3.77,27.2,37.7,48.2,23.9,0.62,7.35
7,-113.83,48.8519,6561,1967-06,5.99,34.9,45.4,55.9,33.8,0.37,9.01
7,-113.83,48.8519,6561,1967-07,0.29,43.1,55.6,68,34,2.47,17.33
7,-113.83,48.8519,6561,1967-08,0.47,43.7,57.4,71,34.3,2.65,19.78
7,-113.83,48.8519,6561,1967-09,1.28,41,53.4,65.9,33.4,2.07,16
7,-113.83,48.8519,6561,1967-10,12.13,27.5,34.8,42,24,0.73,4.75
7,-113.83,48.8519,6561,1967-11,7.55,18.6,24.9,31.2,14.1,0.69,3.03
7,-113.83,48.8519,6561,1967-12,12.26,7.9,13.9,19.9,9.4,0.16,1.28
7,-113.83,48.8519,6561,1968-01,11.31,8.7,15.4,22.1,9.3,0.15,1.69
7,-113.83,48.8519,6561,1968-02,9.22,17.6,25.3,33,16.7,0.29,3.1
7,-113.83,48.8519,6561,1968-03,6.68,20.7,28.9,37.2,14.3,0.99,4.73
7,-113.83,48.8519,6561,1968-04,5.25,19,28.2,37.4,16,0.47,4.57
7,-113.83,48.8519,6561,1968-05,5.92,27,37.4,47.9,24.2,0.55,7.16
7,-113.83,48.8519,6561,1968-06,5.96,34.5,44,53.6,30.6,0.91,8.58
7,-113.83,48.8519,6561,1968-07,2.4,41.3,52.5,63.8,36,1.46,13.39
7,-113.83,48.8519,6561,1968-08,3.16,38.3,48.9,59.5,36.4,0.57,10.35
7,-113.83,48.8519,6561,1968-09,8.14,36,44.9,53.8,33.7,0.67,7.79
7,-113.83,48.8519,6561,1968-10,11.48,27.1,33.7,40.4,21.6,0.99,4.58
7,-113.83,48.8519,6561,1968-11,5.87,18.2,24.3,30.3,13.9,0.66,2.84
7,-113.83,48.8519,6561,1968-12,13.76,3.1,9.8,16.4,4.9,0.12,1.23
7,-113.83,48.8519,6561,1969-01,22.92,-5.2,2.4,10,1.6,0,0.67
7,-113.83,48.8519,6561,1969-02,3.08,9.9,17.6,25.3,9.9,0.19,2.14
7,-113.83,48.8519,6561,1969-03,4.45,13.6,23.2,32.8,7.1,0.71,4.25
7,-113.83,48.8519,6561,1969-04,3.46,27.3,36.4,45.4,23.7,0.75,6.19
7,-113.83,48.8519,6561,1969-05,3.41,32.2,42.9,53.5,24.8,1.52,9.74
7,-113.83,48.8519,6561,1969-06,11.81,36.5,46.6,56.6,33.7,0.72,9.58
7,-113.83,48.8519,6561,1969-07,0.69,40.5,51.5,62.6,33.6,1.82,13.28
7,-113.83,48.8519,6561,1969-08,0.15,43.2,55.3,67.3,31.7,3.13,17.24
7,-113.83,48.8519,6561,1969-09,4.2,35.5,46.1,56.8,32.3,0.74,9.86
7,-113.83,48.8519,6561,1969-10,4.22,22.6,29.6,36.6,20.9,0.33,3.58
7,-113.83,48.8519,6561,1969-11,3.62,21.4,27.5,33.7,17.3,0.75,3.22
7,-113.83,48.8519,6561,1969-12,7.98,16,21.5,27,12.3,0.6,2.14
7,-113.83,48.8519,6561,1970-01,18.04,5.2,11.9,18.6,8.6,0.01,1.17
7,-113.83,48.8519,6561,1970-02,10.4,16.8,24.1,31.5,13.5,0.53,3.16
7,-113.83,48.8519,6561,1970-03,9.34,11,19.9,28.7,11.4,0.07,2.85
7,-113.83,48.8519,6561,1970-04,10.1,16.7,25.3,33.9,15.4,0.26,3.66
7,-113.83,48.8519,6561,1970-05,3.79,29.5,40.5,51.5,25.2,0.85,8.66
7,-113.83,48.8519,6561,1970-06,8.31,41,51.9,62.9,33.6,1.99,13.55
7,-113.83,48.8519,6561,1970-07,1.97,44.4,56,67.7,37.6,2.1,15.88
7,-113.83,48.8519,6561,1970-08,1.16,43.2,56,68.9,32.8,2.84,18.19
7,-113.83,48.8519,6561,1970-09,4.26,30.4,40.4,50.5,27.6,0.6,7.66
7,-113.83,48.8519,6561,1970-10,3.63,25.6,33.2,40.8,19.1,1.2,5.17
7,-113.83,48.8519,6561,1970-11,13.02,15.2,22.1,29,14.7,0.2,2.48
7,-113.83,48.8519,6561,1970-12,20.16,7.1,13.2,19.4,9.1,0.05,1.24
8,-114.0156,48.9289,6966,1966-01,12.24,5.4,11.4,17.3,7.8,0.03,1.1
8,-114.0156,48.9289,6966,1966-02,4.83,10.1,17,23.8,7.8,0.35,2.16
8,-114.0156,48.9289,6966,1966-03,6.5,15.7,23.7,31.7,7.2,1.01,3.93
8,-114.0156,48.9289,6966,1966-04,4.98,18.2,27.4,36.6,13.8,0.63,4.74
8,-114.0156,48.9289,6966,1966-05,3.93,31.7,41.7,51.7,22.6,1.69,9.23
8,-114.0156,48.9289,6966,1966-06,9.03,33.3,42.6,51.9,27.2,1.28,8.31
8,-114.0156,48.9289,6966,1966-07,3.29,43.1,53.4,63.8,34.1,2.41,13.81
8,-114.0156,48.9289,6966,1966-08,3.76,39.6,50.6,61.7,31.1,2.17,13.22
8,-114.0156,48.9289,6966,1966-09,1.13,40.5,50.4,60.4,34.4,1.69,11.43
8,-114.0156,48.9289,6966,1966-10,5.61,26.8,33.9,40.9,22,0.9,4.74
8,-114.0156,48.9289,6966,1966-11,12.1,15.9,22,28.1,16.5,0.14,2.03
8,-114.0156,48.9289,6966,1966-12,8.6,14,19.5,25,13.7,0.2,1.73
8,-114.0156,48.9289,6966,1967-01,16.64,10.7,16.4,22.1,11.1,0.11,1.53
8,-114.0156,48.9289,6966,1967-02,8.45,13.3,19.9,26.5,9.4,0.52,2.53
8,-114.0156,48.9289,6966,1967-03,6.6,10.3,18,25.6,9.3,0.18,2.4
8,-114.0156,48.9289,6966,1967-04,7.8,16.9,24.8,32.7,14.1,0.41,3.49
8,-114.0156,48.9289,6966,1967-05,3.63,26.6,36.3,46,21.5,0.87,6.8
8,-114.0156,48.9289,6966,1967-06,6.27,34.7,44.5,54.2,31.7,0.71,8.55
8,-114.0156,48.9289,6966,1967-07,0.52,43.5,55,66.6,31.5,3.09,16.75
8,-114.0156,48.9289,6966,1967-08,0.68,45.3,57.3,69.4,33.5,3.23,18.43
8,-114.0156,48.9289,6966,1967-09,1.16,41.6,53.2,64.7,31.9,2.57,15.37
8,-114.0156,48.9289,6966,1967-10,12.99,27.1,34.1,41.1,23.4,0.75,4.52
8,-114.0156,48.9289,6966,1967-11,5.49,18.1,24,29.9,12.8,0.75,2.91
8,-114.0156,48.9289,6966,1967-12,8.86,7.6,13.2,18.8,8.8,0.14,1.2
8,-114.0156,48.9289,6966,1968-01,10.23,7.8,14,20.2,8.2,0.14,1.5
8,-114.0156,48.9289,6966,1968-02,6.36,17.3,24.5,31.7,15.3,0.38,2.97
8,-114.0156,48.9289,6966,1968-03,5.13,19.5,27.4,35.4,12.8,0.97,4.36
8,-114.0156,48.9289,6966,1968-04,4.32,17.7,26.4,35.2,13.6,0.55,4.24
8,-114.0156,48.9289,6966,1968-05,5.23,26.6,36.6,46.6,21.9,0.82,7.02
8,-114.0156,48.9289,6966,1968-06,7.27,33.2,43,52.8,28.3,1.05,8.66
8,-114.0156,48.9289,6966,1968-07,2.72,41.6,52.3,62.9,34.5,1.88,13.1
8,-114.0156,48.9289,6966,1968-08,3.75,38.1,48.2,58.3,35,0.86,9.95
8,-114.0156,48.9289,6966,1968-09,8.05,35,44,52.9,32.5,0.67,7.56
8,-114.0156,48.9289,6966,1968-10,10.57,26.3,32.9,39.5,21.7,0.84,4.29
8,-114.0156,48.9289,6966,1968-11,4.75,17.4,23.1,28.9,12.5,0.7,2.7
8,-114.0156,48.9289,6966,1968-12,10.52,3.3,9.3,15.4,3.9,0.16,1.19
8,-114.0156,48.9289,6966,1969-01,19.56,-4.8,2,8.9,0.7,0.01,0.64
8,-114.0156,48.9289,6966,1969-02,1.98,9.4,16.5,23.6,8.8,0.21,1.98
8,-114.0156,48.9289,6966,1969-03,3.35,14,22.6,31.2,6.6,0.78,3.88
8,-114.0156,48.9289,6966,1969-04,3.12,26.7,35.4,44.2,21.9,0.92,6.04
8,-114.0156,48.9289,6966,1969-05,3.2,31,41.3,51.7,22.3,1.66,9.22
8,-114.0156,48.9289,6966,1969-06,14.64,36.3,45.6,55,31.3,1.23,9.15
8,-114.0156,48.9289,6966,1969-07,0.52,39.7,50.7,61.7,31.7,1.99,13.09
8,-114.0156,48.9289,6966,1969-08,0.02,43.1,54.6,66,30,3.46,16.53
8,-114.0156,48.9289,6966,1969-09,4.11,35.6,45.8,55.9,31.3,1.01,9.55
8,-114.0156,48.9289,6966,1969-10,4.01,22.6,29.1,35.6,20.5,0.42,3.35
8,-114.0156,48.9289,6966,1969-11,2.66,21.1,26.8,32.6,16.6,0.78,3.04
8,-114.0156,48.9289,6966,1969-12,5.03,14.7,20.1,25.5,11.7,0.49,1.93
8,-114.0156,48.9289,6966,1970-01,15.07,4.8,11,17.2,7.5,0.01,1.1
8,-114.0156,48.9289,6966,1970-02,7.18,16.5,23.3,30.1,12.6,0.59,2.96
8,-114.0156,48.9289,6966,1970-03,5.94,10.8,19,27.1,10.5,0.13,2.61
8,-114.0156,48.9289,6966,1970-04,8.89,15.6,23.7,31.8,13.4,0.35,3.36
8,-114.0156,48.9289,6966,1970-05,3.33,29.2,39.4,49.5,22.9,1.2,8.11
8,-114.0156,48.9289,6966,1970-06,9.72,41.1,51.2,61.2,31.9,2.45,12.77
8,-114.0156,48.9289,6966,1970-07,1.88,44.4,55.3,66.2,36.4,2.45,15
8,-114.0156,48.9289,6966,1970-08,1.05,43.7,55.7,67.6,31.2,3.36,17.5
8,-114.0156,48.9289,6966,1970-09,3.58,30.1,39.7,49.3,26.5,0.75,7.28
8,-114.0156,48.9289,6966,1970-10,4.31,25,32.3,39.6,19.5,0.99,4.69
8,-114.0156,48.9289,6966,1970-11,8.48,14.7,21.3,27.9,13.5,0.26,2.39
8,-114.0156,48.9289,6966,1970-12,14.94,6.3,12.2,18.1,8.1,0.04,1.18
9,-113.7285,48.7467,6344,1966-01,16.52,6.7,13.1,19.4,8.2,0.08,1.35
9,-113.7285,48.7467,6344,1966-02,8.94,11.9,19,26.1,8.7,0.46,2.53
9,-113.7285,48.7467,6344,1966-03,10.26,16.9,25.7,34.5,7.5,1.15,4.63
9,-113.7285,48.7467,6344,1966-04,5.81,19.7,29.7,39.7,16.6,0.52,5.42
9,-113.7285,48.7467,6344,1966-05,6.37,32.2,43.3,54.3,24.9,1.44,10.33
9,-113.7285,48.7467,6344,1966-06,11.18,34.3,44.4,54.6,28.8,1.21,9.53
9,-113.7285,48.7467,6344,1966-07,3.45,42.9,54.8,66.7,34.9,2.19,16.01
9,-113.7285,48.7467,6344,1966-08,4.92,40,52.3,64.7,32.2,2.04,15.36
9,-113.7285,48.7467,6344,1966-09,1.75,41.3,52.1,63,35.3,1.67,13.17
9,-113.7285,48.7467,6344,1966-10,8.21,28.5,35.9,43.4,21.7,1.25,5.77
9,-113.7285,48.7467,6344,1966-11,19.41,17.7,23.8,29.8,17.5,0.25,2.28
9,-113.7285,48.7467,6344,1966-12,15.16,16,21.5,27,14.2,0.37,2.02
9,-113.7285,48.7467,6344,1967-01,23.68,12.5,18.3,24.1,12,0.24,1.77
9,-113.7285,48.7467,6344,1967-02,14.76,15.4,22.1,28.8,10.5,0.7,2.91
9,-113.7285,48.7467,6344,1967-03,9.87,11,19.6,28.2,10.2,0.2,2.87
9,-113.7285,48.7467,6344,1967-04,6.9,18.2,27,35.9,16.9,0.27,4.01
9,-113.7285,48.7467,6344,1967-05,4.53,27.9,38.6,49.3,24.4,0.68,7.8
9,-113.7285,48.7467,6344,1967-06,7.46,35.7,46.5,57.3,33.3,0.64,10.06
9,-113.7285,48.7467,6344,1967-07,0.24,43.8,56.6,69.4,33.9,2.7,18.71
9,-113.7285,48.7467,6344,1967-08,0.87,44.3,58.3,72.4,34.3,2.83,21.19
9,-113.7285,48.7467,6344,1967-09,1.98,42.1,54.6,67,33.5,2.35,16.95
9,-113.7285,48.7467,6344,1967-10,14.79,28,35.5,43,23.9,0.85,5.19
9,-113.7285,48.7467,6344,1967-11,8.96,19.6,25.8,32,14.1,0.82,3.26
9,-113.7285,48.7467,6344,1967-12,12.12,9,14.8,20.7,9,0.24,1.45
9,-113.7285,48.7467,6344,1968-01,9.72,9.9,16.4,22.8,8.6,0.28,1.88
9,-113.7285,48.7467,6344,1968-02,9.21,18.9,26.3,33.8,16.1,0.5,3.37
9,-113.7285,48.7467,6344,1968-03,6.97,21.8,29.9,38.1,14,1.22,5.08
9,-113.7285,48.7467,6344,1968-04,6.77,20,29.1,38.2,16.1,0.6,4.85
9,-113.7285,48.7467,6344,1968-05,8.12,27.8,38.2,48.5,24.7,0.65,7.45
9,-113.7285,48.7467,6344,1968-06,7.16,35.1,44.8,54.6,29.9,1.18,9.42
9,-113.7285,48.7467,6344,1968-07,3.75,41.9,53.4,64.9,35.7,1.68,14.42
9,-113.7285,48.7467,6344,1968-08,3.21,39,49.8,60.6,36.2,0.79,11.25
9,-113.7285,48.7467,6344,1968-09,10.25,37,45.8,54.7,33.9,0.86,8.27
9,-113.7285,48.7467,6344,1968-10,15.08,27.8,34.5,41.2,21.5,1.13,4.93
9,-113.7285,48.7467,6344,1968-11,6.04,18.9,24.7,30.5,13.9,0.78,2.87
9,-113.7285,48.7467,6344,1968-12,12.98,4.8,11.1,17.4,4.4,0.25,1.41
9,-113.7285,48.7467,6344,1969-01,20.97,-4,3.5,11,1.6,0.02,0.75
9,-113.7285,48.7467,6344,1969-02,3.56,11.3,18.7,26.1,8.9,0.34,2.4
9,-113.7285,48.7467,6344,1969-03,5.04,15.1,24.4,33.8,6.8,0.89,4.54
9,-113.7285,48.7467,6344,1969-04,3.92,28.5,37.2,45.9,24.2,0.9,6.37
9,-113.7285,48.7467,6344,1969-05,4.49,33.1,43.7,54.4,25.4,1.62,10.14
9,-113.7285,48.7467,6344,1969-06,13.81,37.3,47.6,57.9,32.8,1.16,10.64
9,-113.7285,48.7467,6344,1969-07,1.36,41.3,52.5,63.6,33.7,1.99,14.17
9,-113.7285,48.7467,6344,1969-08,0.49,44.5,56.5,68.5,31.2,3.63,18.54
9,-113.7285,48.7467,6344,1969-09,6.15,36.6,47.1,57.7,32.2,1.02,10.54
9,-113.7285,48.7467,6344,1969-10,5.48,23.5,30.5,37.4,20.8,0.57,3.89
9,-113.7285,48.7467,6344,1969-11,4.54,22.4,28.5,34.5,17.4,0.9,3.44
9,-113.7285,48.7467,6344,1969-12,8.32,17.1,22.5,27.9,12.1,0.79,2.38
9,-113.7285,48.7467,6344,1970-01,16.55,6.4,13,19.6,8,0.04,1.37
9,-113.7285,48.7467,6344,1970-02,10.91,17.7,25.1,32.4,13.1,0.72,3.48
9,-113.7285,48.7467,6344,1970-03,11.33,11.7,20.7,29.7,11,0.19,3.13
9,-113.7285,48.7467,6344,1970-04,11.43,17.3,26,34.8,15.6,0.31,3.91
9,-113.7285,48.7467,6344,1970-05,5.36,30.2,41.3,52.5,25.9,0.85,9.05
9,-113.7285,48.7467,6344,1970-06,10.52,41.8,53,64.1,33.3,2.29,14.64
9,-113.7285,48.7467,6344,1970-07,2.01,45,57,68.9,37.8,2.21,16.96
9,-113.7285,48.7467,6344,1970-08,2,44,57,70,32.5,3.12,19.43
9,-113.7285,48.7467,6344,1970-09,6.84,31,41.2,51.4,27.8,0.7,8.15
9,-113.7285,48.7467,6344,1970-10,3.43,26.5,34.1,41.7,18.8,1.43,5.6
9,-113.7285,48.7467,6344,1970-11,16.27,16.6,23.2,29.8,14.8,0.39,2.66
9,-113.7285,48.7467,6344,1970-12,21.39,8.3,14.2,20.1,8.8,0.14,1.39
10,-113.7516,48.3244,6717,1966-01,9.69,8.6,14.1,19.6,11.4,0.02,1.07
10,-113.7516,48.3244,6717,1966-02,7.17,12.8,19.4,25.9,10.7,0.36,2.26
10,-113.7516,48.3244,6717,1966-03,8.16,18.2,26.5,34.8,9.1,1.19,4.55
10,-113.7516,48.3244,6717,1966-04,4.71,19.6,29.3,38.9,15.6,0.62,5.21
10,-113.7516,48.3244,6717,1966-05,7.34,33.5,43.3,53,24.1,1.83,9.66
10,-113.7516,48.3244,6717,1966-06,7.26,34.8,44.2,53.7,30.2,1.05,8.62
10,-113.7516,48.3244,6717,1966-07,3.52,45,55.7,66.4,36.4,2.48,15.22
10,-113.7516,48.3244,6717,1966-08,2.73,41.8,52.9,64,32.6,2.51,14.53
10,-113.7516,48.3244,6717,1966-09,0.99,43.3,52.1,61,37.2,1.85,11.01
10,-113.7516,48.3244,6717,1966-10,4.94,28.5,35.1,41.6,23.9,0.93,4.66
10,-113.7516,48.3244,6717,1966-11,11.6,18.6,23.9,29.3,20.3,0.08,1.7
10,-113.7516,48.3244,6717,1966-12,10.72,16.6,21.5,26.4,17.7,0.11,1.45
10,-113.7516,48.3244,6717,1967-01,18.2,13.1,18.2,23.3,14.4,0.1,1.34
10,-113.7516,48.3244,6717,1967-02,10.81,15.7,22.1,28.6,12.2,0.54,2.66
10,-113.7516,48.3244,6717,1967-03,6.99,12.7,20.8,29,12.1,0.15,2.8
10,-113.7516,48.3244,6717,1967-04,2.66,18.8,26.9,35,15.9,0.48,3.88
10,-113.7516,48.3244,6717,1967-05,3.16,28.1,38.2,48.4,23.5,0.85,7.48
10,-113.7516,48.3244,6717,1967-06,4.92,36.3,46.4,56.4,34.6,0.51,9.07
10,-113.7516,48.3244,6717,1967-07,0.62,45.5,57.1,68.8,35.1,2.96,17.66
10,-113.7516,48.3244,6717,1967-08,0.54,47.8,59.6,71.4,35.5,3.61,19.7
10,-113.7516,48.3244,6717,1967-09,1.54,44.2,54.4,64.6,35.3,2.6,14.33
10,-113.7516,48.3244,6717,1967-10,10.95,28.2,34.8,41.4,25.8,0.54,4.19
10,-113.7516,48.3244,6717,1967-11,6.2,20.7,26,31.3,16.2,0.74,2.79
10,-113.7516,48.3244,6717,1967-12,9.26,9.5,14.7,20,12.2,0.08,1.02
10,-113.7516,48.3244,6717,1968-01,8.56,10.6,16.4,22.1,11.3,0.14,1.5
10,-113.7516,48.3244,6717,1968-02,10.61,20.1,26.9,33.7,18.5,0.37,3.03
10,-113.7516,48.3244,6717,1968-03,8.55,21.4,29.6,37.8,15.4,0.95,4.76
10,-113.7516,48.3244,6717,1968-04,4.76,19.1,28.4,37.6,15.3,0.55,4.72
10,-113.7516,48.3244,6717,1968-05,8.09,28,38.6,49.1,23.6,0.83,7.84
10,-113.7516,48.3244,6717,1968-06,6.27,34.6,45.1,55.6,31.2,0.82,9.56
10,-113.7516,48.3244,6717,1968-07,3.28,43.9,54.8,65.8,37.4,1.85,14.45
10,-113.7516,48.3244,6717,1968-08,4.88,39.8,50.2,60.5,36.9,0.84,10.85
10,-113.7516,48.3244,6717,1968-09,7.81,36.9,45.1,53.2,35.7,0.38,6.86
10,-113.7516,48.3244,6717,1968-10,8.99,27.8,34,40.1,23.6,0.86,4.16
10,-113.7516,48.3244,6717,1968-11,6.65,19.4,24.5,29.5,15.8,0.65,2.37
10,-113.7516,48.3244,6717,1968-12,10.85,6.5,12,17.4,7.8,0.08,1.13
10,-113.7516,48.3244,6717,1969-01,17.84,0.7,6.7,12.8,4.2,0,0.78
10,-113.7516,48.3244,6717,1969-02,2.39,12.6,19.5,26.4,11.5,0.27,2.21
10,-113.7516,48.3244,6717,1969-03,3.33,16.4,25.1,33.8,8.7,0.98,4.32
